old_url,type,title,summary,body,publication_date,URN,attachment_1,attachment_1_title,attachment_2,attachment_2_title,attachment_3,attachment_3_title,attachment_4,attachment_4_title,attachment_5,attachment_5_title,attachment_6,attachment_6_title,attachment_7,attachment_7_title,attachment_8,attachment_8_title,attachment_9,attachment_9_title,associated_organisations,contact_info,i
http://www.dft.gov.uk/foi/dsa-ia004531,FOI,DSA approved driving instructors (ADIs) in London,DSA approved driving instructors (ADIs) in London,"## Summary

Request for a list of ADIs in London including name, pass rate and check test grade

## Download FOI response

  * [Request for a list of ADIs (PDF, 12K)](http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312a.pdf)
  * [Section 21 exemption (PDF, 7K)](http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312b.pdf)
  * [Section 40 exemption (PDF, 20K)](http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312c.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045312,http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312a.pdf,"Request for a list of ADIs (PDF, 12K)",http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312b.pdf,"Section 21 exemption (PDF, 7K)",http://assets.dft.gov.uk/foi/dsa-ia0045312/dsa-ia0045312c.pdf,"Section 40 exemption (PDF, 20K)",,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",144
http://www.dft.gov.uk/foi/dsa-ia004551,FOI,Guidance on the Motorcycle Module 1 Test,Guidance on the Motorcycle Module 1 Test,"## Summary

What guidance is given to driving examiners for conducting Module 1 motorcycle tests

## Download FOI response

  * [Questions and answers about the guidance issued (PDF, 13K)](http://assets.dft.gov.uk/foi/dsa-ia0045512/dsa-ia0045512a.pdf)
  * [Section 21 exemption (PDF, 7K)](http://assets.dft.gov.uk/foi/dsa-ia0045512/dsa-ia0045512b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045512,http://assets.dft.gov.uk/foi/dsa-ia0045512/dsa-ia0045512a.pdf,"Questions and answers about the guidance issued (PDF, 13K)",http://assets.dft.gov.uk/foi/dsa-ia0045512/dsa-ia0045512b.pdf,"Section 21 exemption (PDF, 7K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",145
http://www.dft.gov.uk/foi/dsa-ia004561,FOI,Paper work about the introduction of the existing trainer booking system,Paper work about the introduction of the existing trainer booking system ,"## Summary

Relevant paperwork to do with the creation and implementation of the exisiting trainer booking system and costs involved

## Download FOI response

  * [Question about the trainer booking system (PDF, 12K)](http://assets.dft.gov.uk/foi/dsa-ia0045612/dsa-ia0045612a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045612,http://assets.dft.gov.uk/foi/dsa-ia0045612/dsa-ia0045612a.pdf,"Question about the trainer booking system (PDF, 12K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",146
http://www.dft.gov.uk/foi/dsa-ia004571,FOI,Practical driving test statistics at Hornchurch and Brentwood including attempts and impersonations,Practical driving test statistics at Hornchurch and Brentwood including attempts and impersonations,"## Summary

The number of candidates taking more than 10 attempts to pass their practical driving test at Hornchurch and Brentwood and how many suspected 'candidate impersonations' have there been?

## Download FOI response

  * [Questions and answers about Hornchurch and Brentwood test centres (PDF, 18K)](http://assets.dft.gov.uk/foi/dsa-ia0045712/dsa-ia0045712a.pdf)
  * [Section 12 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0045712/dsa-ia0045712b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045712,http://assets.dft.gov.uk/foi/dsa-ia0045712/dsa-ia0045712a.pdf,"Questions and answers about Hornchurch and Brentwood test centres (PDF, 18K)",http://assets.dft.gov.uk/foi/dsa-ia0045712/dsa-ia0045712b.pdf,"Section 12 exemption (PDF, 8K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",147
http://www.dft.gov.uk/foi/dsa-ia004581,FOI,The number of car practical driving tests which involved a 'walkback',"The total number of category B practical driving tests resulting in a 'walk back' to the test centre by the examiner, annually, for the last five years ","## Summary

The total number of category B practical driving tests resulting in a 'walk back' to the test centre by the examiner, annually, for the last five years and the reason why.

## Download FOI response

  * [Questions and answers about the number of 'walkbacks' (PDF, 14K)](http://assets.dft.gov.uk/foi/dsa-ia0045812/dsa-ia0045812a.pdf)
  * [Section 12 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0045812/dsa-ia0045812b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045812,http://assets.dft.gov.uk/foi/dsa-ia0045812/dsa-ia0045812a.pdf,"Questions and answers about the number of ‘walkbacks’ (PDF, 14K)",http://assets.dft.gov.uk/foi/dsa-ia0045812/dsa-ia0045812b.pdf,"Section 12 exemption (PDF, 8K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",148
http://www.dft.gov.uk/foi/dsa-ia004591,FOI,The number of trainee licences issued to potential driving instructors,The number of trainee licences issued to potential driving instructors in 2011 and up to June 2012,"## Summary

Number of first trainee licences issued, and number of further trainee licences issued, in 2011 and in Q1 and Q2 of 2012 (or latest figures you have for 2012).

## Download FOI response

  * [Questions and answers about the number of licences issued (PDF, 14K)](http://assets.dft.gov.uk/foi/dsa-ia0045912/dsa-ia0045912a.pdf)
  * [Section 44 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0045912/dsa-ia0045912b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0045912,http://assets.dft.gov.uk/foi/dsa-ia0045912/dsa-ia0045912a.pdf,"Questions and answers about the number of licences issued (PDF, 14K)",http://assets.dft.gov.uk/foi/dsa-ia0045912/dsa-ia0045912b.pdf,"Section 44 exemption (PDF, 8K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",149
http://www.dft.gov.uk/foi/dsa-ia004601,FOI,A breakdown of the fleet driver trainer badge fee,A breakdown of the fleet driver trainer badge fee,"## Summary

Please could you provide a breakdown as to the fee for the DSA fleet driver trainer (Cat B) badge fee (currently £120)? I would like to know how this fee is made up/spent and why VAT is applicable (VAT is chargeable when a business is making a profit in the furtherance of business).

## Download FOI response

  * [Question and answer about the fleet driver trainer badge fee (PDF, 16K)](http://assets.dft.gov.uk/foi/dsa-ia0046012/dsa-ia0046012a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0046012,http://assets.dft.gov.uk/foi/dsa-ia0046012/dsa-ia0046012a.pdf,"Question and answer about the fleet driver trainer badge fee (PDF, 16K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",150
http://www.dft.gov.uk/foi/dsa-ia004671,FOI,The car theory test pass rate in 2011/12,"What was the car theory test pass rate in 2011/12
","## Summary

What was the car theory test pass rate in 2011/12

## Download FOI response

  * [The car theory pass rate in 2011/12 (PDF, 11K)](http://assets.dft.gov.uk/foi/dsa-ia0046712/dsa-ia0046712a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0046712,http://assets.dft.gov.uk/foi/dsa-ia0046712/dsa-ia0046712a.pdf,"The car theory pass rate in 2011/12 (PDF, 11K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",151
http://www.dft.gov.uk/foi/dsa-ia0047212,FOI,Filming of driving tests and anonomised driving examiner pass rates,Filming of driving tests and anonomised driving examiner pass rates,"## Summary

1) Where in law does it state that filming of tests is not allowed or what is the justification behind DSA's policy?  
2) I would like anonymised examiner pass rates for the module one and module two bike test at Burgess Hill multi-purpose test centre for the most recent six months of records you can release. I would like this information broken down into the number  
of faults recorded by each examiner as well.

## Download FOI response

  * [Questions and answers about the filming of tests and examiner pass rates (PDF, 19K)](http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212a.pdf)
  * [Justification for DSAs test filming policy (PDF, 19K)](http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212b.pdf)
  * [Table showing anonomised examiner pass rates (PDF, 19K)](http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212c.pdf)
  * [Section 36 exemption and public interest test (PDF, 19K)](http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212d.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0047212,http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212a.pdf,"Questions and answers about the filming of tests and examiner pass rates (PDF, 19K)",http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212b.pdf,"Justification for DSAs test filming policy (PDF, 19K)",http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212c.pdf,"Table showing anonomised examiner pass rates (PDF, 19K)",http://assets.dft.gov.uk/foi/dsa-ia0047212/dsa-ia047212d.pdf,"Section 36 exemption and public interest test (PDF, 19K)",,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",152
http://www.dft.gov.uk/foi/dsa-ia004771,FOI,The number of pass plus certificates issued where the ADI has a NN postcode,The number of Pass Plus certificates issued in each financial year from 2007/8 to 2011/12 to where their (ADI) has a Northampton postcode,"## Summary

The number of Pass Plus certificates issued in each financial year from 2007/8 to 2011/12 to candidates where their approved driving instructor (ADI) is registered to an address in Northamptonshire.

## Download FOI response

  * [The number of pass plus certificates issed (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0047712/dsa-ia0047712a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0047712,http://assets.dft.gov.uk/foi/dsa-ia0047712/dsa-ia0047712a.pdf,"The number of pass plus certificates issed (PDF, 17K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",153
http://www.dft.gov.uk/foi/dsa-ia004831,FOI,"ADI part 1, 2 and 3 pass rates for January to June 2012","Could you please supply the approved driving instructor part one, two and three pass rates for January to June 2012 inclusive?","## Summary

Could you please supply the approved driving instructor part one, two and three pass rates for January to June 2012 inclusive?

## Download FOI response

  * [The ADI test pass rates (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0048312/dsa-ia0048612a.pdf)
  * [Section 44 exemption (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0048312/dsa-ia0048612b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0048312,http://assets.dft.gov.uk/foi/dsa-ia0048312/dsa-ia0048612a.pdf,"The ADI test pass rates (PDF, 17K)",http://assets.dft.gov.uk/foi/dsa-ia0048312/dsa-ia0048612b.pdf,"Section 44 exemption (PDF, 17K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",154
http://www.dft.gov.uk/foi/dsa-ia0048512,FOI,,,,,,,,,,,,,,,,,,,,,,,,,,155
http://www.dft.gov.uk/foi/dsa-ia0048612,FOI,Top ten deliverers of Driver CPC training,"The names of 'top ten' deliverers of Driver Certificate of Professional Competence (CPC) hours and the number of hours delivered.
","## Summary

The names of 'top ten' deliverers of Driver Certificate of Professional Competence (CPC) hours and the number of hours delivered.

## Download FOI response

  * [Questions and answers about delivery of Driver CPC (PDF, 19K)](http://assets.dft.gov.uk/foi/dsa-ia0048612/dsa-ia0048612a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0048612,http://assets.dft.gov.uk/foi/dsa-ia0048612/dsa-ia0048612a.pdf,"Questions and answers about delivery of Driver CPC (PDF, 19K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",156
http://www.dft.gov.uk/foi/dsa-ia004951,FOI,Pass and fail statistics and complaints by named examiner,The pass and fail rates and the number of complaints made against my examiner and other examiners,"## Summary

The pass and fail rates and the number of complaints made against my examiner.  
The pass and fail rates and the number of complaints made against other examiners.

## Download FOI response

  * [Questions and answers about examiner pass rates and complaints (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512a.pdf)
  * [section 36 exemption and public interest test (PDF, 18K)](http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512b.pdf)
  * [Section 40 exemption (PDF, 20K)](http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512c.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0049512,http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512a.pdf,"Questions and answers about examiner pass rates and complaints (PDF, 17K)",http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512b.pdf,"section 36 exemption and public interest test (PDF, 18K)",http://assets.dft.gov.uk/foi/dsa-ia0049512/dsa-ia0049512c.pdf,"Section 40 exemption (PDF, 20K)",,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",157
http://www.dft.gov.uk/foi/dsa-ia004961,FOI,Training and monitoring of ADI examiners,Training and monitoring of ADI examiners,"## Summary

Questions about the training, experience and monitoring of examiners who conduct ADI tests and the complaints procedure

## Download FOI response

  * [Questions and answers about (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612a.pdf)
  * [Section 21 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612b.pdf)
  * [ADI training programme (PDF, 79)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612c.pdf)
  * [ADI training slides (PDF, 496K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612d.pdf)
  * [Section 40 exemption (PDF, 20K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612e.pdf)
  * [Complaints handling procedure (PDF, 13K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612f.pdf)
  * [Section 12 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612g.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 17 October 2012, ia0049612,http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612a.pdf,"Questions and answers about  (PDF, 17K)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612b.pdf,"Section 21 exemption (PDF, 8K)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612c.pdf,"ADI training programme (PDF, 79)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612d.pdf,"ADI training slides (PDF, 496K)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612e.pdf,"Section 40 exemption (PDF, 20K)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612f.pdf,"Complaints handling procedure (PDF, 13K)",http://assets.dft.gov.uk/foi/dsa-ia0049612/dsa-ia0049612g.pdf,"Section 12 exemption (PDF, 8K)",,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",158
http://www.dft.gov.uk/foi/dsa-ia0050012,FOI,Large Goods Vehicle (LGV) practical testing at Bristol test centre,"LGV tests conducted at and capacity of Bristol test centre, guidance on entering and leaving the centre and the number of incidents.   ","## Summary

LGV tests conducted at and capacity of Bristol test centre, guidance on entering and leaving the centre and the number of incidents. 

## Download FOI response

  * [Questions and answers about (PDF, 15K)](http://assets.dft.gov.uk/foi/dsa-ia0050012/dsa-ia0050012a.pdf)
  * [Copy of the poster about road usage (PDF, 33K)](http://assets.dft.gov.uk/foi/dsa-ia0050012/dsa-ia0050012b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0050012,http://assets.dft.gov.uk/foi/dsa-ia0050012/dsa-ia0050012a.pdf,"Questions and answers about  (PDF, 15K)",http://assets.dft.gov.uk/foi/dsa-ia0050012/dsa-ia0050012b.pdf,"Copy of the poster about road usage (PDF, 33K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",159
http://www.dft.gov.uk/foi/dsa-ia005031,FOI,Car practical test passes with zero faults Nationally and at Inverness,"The percentage pass across all attempts for zero minors (as opposed to just the first attempt) for Inverness and Nationally since 2004/05
","## Summary

Could I have the percentage pass across all attempts for zero minors (as opposed to just the first attempt) for Inverness and Nationally since 2004/05

## Download FOI response

  * [Questions and answers about zero faults (PDF, 15K)](http://assets.dft.gov.uk/foi/dsa-ia0050312/dsa-ia0050312a.pdf)
  * [Table showing the number of tests with zero faults (PDF, 12K)](http://assets.dft.gov.uk/foi/dsa-ia0050312/dsa-ia00503b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0050312,http://assets.dft.gov.uk/foi/dsa-ia0050312/dsa-ia0050312a.pdf,"Questions and answers about zero faults (PDF, 15K)",http://assets.dft.gov.uk/foi/dsa-ia0050312/dsa-ia00503b.pdf,"Table showing the number of tests with zero faults (PDF, 12K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",160
http://www.dft.gov.uk/foi/dsa-ia005111,FOI,Car practical test statistics split by age since 2001,The number of car practical tests passed since 2001/2 to 2010/11 split by age,"## Summary

The number of car practical tests passed since 2001/2 to 2010/11 split by age

## Download FOI response

  * [The number of car practical tests passed since 2001/2 to 2010/11 split by age (PDF, 17K)](http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112a.pdf)
  * [Table showing practical test stats up to 2006/07 (Excel, 186K)](http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112b.xls)
  * [Section 21 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112c.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0051112,http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112a.pdf,"The number of car practical tests passed since 2001/2 to 2010/11 split by age (PDF, 17K)",http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112b.xls,"Table showing practical test stats up to 2006/07 (Excel, 186K)",http://assets.dft.gov.uk/foi/dsa-ia0051112/dsa-ia0051112c.pdf,"Section 21 exemption (PDF, 8K)",,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",161
http://www.dft.gov.uk/foi/dsa-ia005121,FOI,Driving examiner recruitment campaign 2011,Driving examiner recruitment campaign 2011,"## Summary

How many driving examiner courses were undertaken at Cardington and the date of these courses?  
How many candidates were succesful and how many were recruited externally

## Download FOI response

  * [Questions and answers about the 2011 driving examiner recruitment campaign (PDF, 18K)](http://assets.dft.gov.uk/foi/dsa-ia0051212/dsa-ia0051212a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0051212,http://assets.dft.gov.uk/foi/dsa-ia0051212/dsa-ia0051212a.pdf,"Questions and answers about the 2011 driving examiner recruitment campaign (PDF, 18K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",162
http://www.dft.gov.uk/foi/dsa-ia005171,FOI,Car practical tests with zero faults,"How many practical car driving tests, were taken in the UK last year and what % of the tests taken were zero faults?
","## Summary

How many practical car driving tests, were taken in the UK last year and what % of the tests taken were zero faults?

## Download FOI response

  * [Questions and answers about car tests with zero faults (PDF, 11K)](http://assets.dft.gov.uk/foi/dsa-ia0051712/dsa-ia0057112a.pdf)
  * [Table showing the number of car tests with zero faults (PDF, 10K)](http://assets.dft.gov.uk/foi/dsa-ia0051712/dsa-ia0057112b.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0051712,http://assets.dft.gov.uk/foi/dsa-ia0051712/dsa-ia0057112a.pdf,"Questions and answers about car tests with zero faults  (PDF, 11K)",http://assets.dft.gov.uk/foi/dsa-ia0051712/dsa-ia0057112b.pdf,"Table showing the number of car tests with zero faults (PDF, 10K)",,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",163
http://www.dft.gov.uk/foi/dsa-ia005211,FOI,ADI part 2 and 3 pass rates since 1990/91 and the number of ADIs registered,ADI part 2 and 3 pass rates since 1990/91 and the number of ADIs registered,"## Summary

The number of approved driving instructor (ADI) part 2 and 3 tests conducted and passed since 1990/91 and the number of ADIs on the register

## Download FOI response

  * [Questions and answers about ADIs and tests (PDF, 23K)](http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia0052112a.pdf)
  * [Section 21 exemption (PDF, 8K)](http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia0052112b.pdf)
  * [Tables showing practical tests passed (Excel, 66K)](http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia00521c.xls)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0052112,http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia0052112a.pdf,"Questions and answers about ADIs and tests (PDF, 23K)",http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia0052112b.pdf,"Section 21 exemption (PDF, 8K)",http://assets.dft.gov.uk/foi/dsa-ia0052112/dsa-ia00521c.xls,"Tables showing practical tests passed (Excel, 66K)",,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",164
http://www.dft.gov.uk/foi/dsa-ia005251,FOI,Driving test statistics based on vehicle manufacturer and model,Driving test statistics based on vehicle manufacturer and model,"## Summary

1. Please could you provide me with the number of driving test passes between 1st January 2012 and 31st July 2012 broken down by car manufacturer and model name?  
2. Can you also provide a list of driving test failures for the same period?

## Download FOI response

  * [Questions and answers about manufacturer and model of vehicles used on test (PDF, 11K)](http://assets.dft.gov.uk/foi/dsa-ia0052512/dsa-ia0052512a.pdf)

## Help downloading or accessing files

  * See [help with downloads](/site/help/downloads)
  * Email the [DSA FOI Manager](mailto:foi@dsa.gsi.gov.uk) for an alternative format
", 18 October 2012, ia0052512,http://assets.dft.gov.uk/foi/dsa-ia0052512/dsa-ia0052512a.pdf,"Questions and answers about manufacturer and model of vehicles used on test (PDF, 11K)",,,,,,,,,,,,,,,,,Driving Standards Agency,"### DSA FOI team

Driving Standards Agency  
The Axis Building  
112 Upper Parliament Street  
Nottingham, NG1 6LP

[Contact us](mailto:foi@dsa.gsi.gov.uk)
",165
